title,image_url,rating,upc,price,inventory,category,url,description
Black Dust,http://books.toscrape.com/media/cache/a4/0a/a40af95beab828af1a4757ad1ee17da3.jpg,5,00bfed9e18bb36f3,£34.53,19,Romance,http://books.toscrape.com/catalogue/black-dust_976/index.html,"No matter how busy he keeps himself, successful Broadway musician Tobias Spence can’t outrun the memory of a tragic car crash from his past that claimed a friend’s life and permanently injured his for"
Her Backup Boyfriend (The Sorensen Family #1),http://books.toscrape.com/media/cache/41/ee/41ee38c1d15f0139a3fb17b730dc4347.jpg,1,2a97cffe61c3c4c7,£33.97,16,Romance,http://books.toscrape.com/catalogue/her-backup-boyfriend-the-sorensen-family-1_896/index.html,"One little white lie leads to more than she planned…Straight-laced lawyer Kate Matthews always plays by the rules. But when her ex gets engaged and a big promotion is on the line at work, she blurts o"
First and First (Five Boroughs #3),http://books.toscrape.com/media/cache/01/a5/01a5285b17e7ec0e7e56294a8f8af28d.jpg,4,9e28048cea8d41f7,£15.97,16,Romance,http://books.toscrape.com/catalogue/first-and-first-five-boroughs-3_893/index.html,"Caleb Stone was raised on the Upper East Side, where wealth and lineage reigns, and “alternative lifestyles” are hidden. It took him years to come out to his family, but he’s still stuck in the strang"
Fifty Shades Darker (Fifty Shades #2),http://books.toscrape.com/media/cache/51/86/51862681bebec59be61f36f937c71fce.jpg,1,7add3f8e49ec0826,£21.96,16,Romance,http://books.toscrape.com/catalogue/fifty-shades-darker-fifty-shades-2_892/index.html,"Daunted by the singular sexual tastes and dark secrets of the beautiful, tormented young entrepreneur Christian Grey, Anastasia Steele has broken off their relationship to start a new career with a Se"
The Wedding Dress,http://books.toscrape.com/media/cache/29/3b/293bd9cd6fe1f8c82d1688aefe6cc5f7.jpg,1,623e1a180426039b,£24.12,15,Romance,http://books.toscrape.com/catalogue/the-wedding-dress_864/index.html,"Four brides. One Dress.A tale of faith, redemption, and timeless love.Charlotte owns a chic Birmingham bridal boutique. Dressing brides for their big day is her gift . . . and her passion. But with he"
Suddenly in Love (Lake Haven #1),http://books.toscrape.com/media/cache/58/bb/58bb81b052b6ad90adcd57e95da99a50.jpg,2,203b7f94b7d6115f,£55.99,15,Romance,http://books.toscrape.com/catalogue/suddenly-in-love-lake-haven-1_835/index.html,Mia Lassiter is thrilled to finally put her artistic skills to use working for her aunt’s interior design shop in her hometown of East Beach. While renovating an old mansion overlooking stunning Lake 
Something More Than This,http://books.toscrape.com/media/cache/b8/f9/b8f9e0169c3811f9ed145c3824208de6.jpg,4,ca71e72655bece85,£16.24,15,Romance,http://books.toscrape.com/catalogue/something-more-than-this_834/index.html,"Katy Lewis has it all: a sports reporting job she loves, a great roommate, and two brothers who, while nosy, always have her back. But when Conner Roberts, Katy’s unrequited first crush, suddenly show"
Doing It Over (Most Likely To #1),http://books.toscrape.com/media/cache/4b/91/4b91460323973e9e140626d00474d74c.jpg,3,3a11bb962ff45b78,£35.61,15,Romance,http://books.toscrape.com/catalogue/doing-it-over-most-likely-to-1_802/index.html,"Voted Most Likely to Succeed, Melanie Bartlett ended up anything but. The down-on-her-luck single mom wants a complete do-over—is that too much to ask? With her family long gone from River Bend, stron"
The Wedding Pact (The O'Malleys #2),http://books.toscrape.com/media/cache/21/53/21539e305aa09ec40b36daa43db3f2fe.jpg,3,c5cb9f885d8b3621,£32.61,14,Romance,http://books.toscrape.com/catalogue/the-wedding-pact-the-omalleys-2_767/index.html,"New York Times and USA Today bestselling author Katee Robert continues her smoking-hot series about the O'Malleys—wealthy, powerful, and full of scandalous family secrets. Carrigan O'Malley has always"
Hold Your Breath (Search and Rescue #1),http://books.toscrape.com/media/cache/3d/4d/3d4d8e92429144f6c807adc4b15b7f80.jpg,1,0b165bd4b9f42fd5,£28.82,14,Romance,http://books.toscrape.com/catalogue/hold-your-breath-search-and-rescue-1_700/index.html,"In the remote Rocky Mountains, lives depend on the Search & Rescue brotherhood. But in a place this far off the map, trust is hard to come by and secrets can be murder...As the captain of Field County"
Dirty (Dive Bar #1),http://books.toscrape.com/media/cache/77/54/77540d564fb77611a18b57f12a910b73.jpg,4,df7e628bad5782b4,£40.83,12,Romance,http://books.toscrape.com/catalogue/dirty-dive-bar-1_615/index.html,"The last thing Vaughan Hewson expects to find when he returns to his childhood home is a broken hearted bride in his shower, let alone the drama and chaos that comes with her.Lydia Green doesn't know "
Take Me Home Tonight (Rock Star Romance #3),http://books.toscrape.com/media/cache/33/72/337240d247fdf020755566e4477e17ca.jpg,3,cf62fa272b5f0fa3,£53.98,11,Romance,http://books.toscrape.com/catalogue/take-me-home-tonight-rock-star-romance-3_605/index.html,"A rocker gets a taste of unexpected passion in the latest red-hot Rock Star Romance from the award-winning author of I Want You to Want Me. Calix Bourbon might seem like a free spirit, but that’s all "
Off the Hook (Fishing for Trouble #1),http://books.toscrape.com/media/cache/bc/21/bc214639946c501cd70ff6b752439c76.jpg,3,b783ce08802cd1d1,£47.67,11,Romance,http://books.toscrape.com/catalogue/off-the-hook-fishing-for-trouble-1_601/index.html,"Welcome to The Buoys, a West Coast haven where love comes in with the tide. Perfect for readers of Jill Shalvis and Susan Mallery, the Fishing for Trouble series features three unforgettable brothers—"
A Gentleman's Position (Society of Gentlemen #3),http://books.toscrape.com/media/cache/82/aa/82aa7770711dfc5edc1f5f69a731d08b.jpg,5,40c4bf520c17de54,£14.75,11,Romance,http://books.toscrape.com/catalogue/a-gentlemans-position-society-of-gentlemen-3_584/index.html,"Power, privilege, and the rigid rules of class leave two hearts yearning for connection in the sizzling new Society of Gentlemen novel from K. J. Charles. Among his eccentric though strictly principle"
"Sit, Stay, Love",http://books.toscrape.com/media/cache/48/2c/482c14200688df579ab2ed0fcbddcb86.jpg,3,bd087cf6a846db75,£20.90,7,Romance,http://books.toscrape.com/catalogue/sit-stay-love_486/index.html,"Take one abrasive professional athlete, a quirky out-of-work schoolteacher, and an overweight geriatric dog, and you're ready for a lesson in love...Tippy style.Pro baseball pitcher Cal Crawford is no"
A Girl's Guide to Moving On (New Beginnings #2),http://books.toscrape.com/media/cache/17/94/17940ad8d367ea5f28db57e7fc32dac9.jpg,1,cf3b86489890b9f2,£31.30,5,Romance,http://books.toscrape.com/catalogue/a-girls-guide-to-moving-on-new-beginnings-2_359/index.html,"NEW YORK TIMES BESTSELLER • In this powerful and uplifting novel, a mother and her daughter-in-law bravely leave their troubled marriages and face the challenge of starting over. Leaning on each other"
The Perfect Play (Play by Play #1),http://books.toscrape.com/media/cache/b0/be/b0be8b72b97ba3185f7d55235d0be76f.jpg,3,9cc207168a03470d,£59.99,4,Romance,http://books.toscrape.com/catalogue/the-perfect-play-play-by-play-1_352/index.html,"Football pro Mick Riley is an all-star, both on the field and in the bedroom. But a sexy, determinedly single mom just might be the one to throw him off his game...For years Mick has been taking full "
Dark Lover (Black Dagger Brotherhood #1),http://books.toscrape.com/media/cache/d8/bd/d8bdea8d4e7db9af8e0cb1b36db448d2.jpg,1,2b69d289279aabfd,£12.87,4,Romance,http://books.toscrape.com/catalogue/dark-lover-black-dagger-brotherhood-1_319/index.html,"Also see: Alternate Cover Editions for this ISBN [ACE] ACE #1 In the shadows of the night in Caldwell, New York, there's a deadly turf war going on between vampires and their slayers. There exists a s"
Changing the Game (Play by Play #2),http://books.toscrape.com/media/cache/7a/6a/7a6a89af2f591d86df6f7c65649463db.jpg,3,aaebac5fda798b1b,£13.38,4,Romance,http://books.toscrape.com/catalogue/changing-the-game-play-by-play-2_317/index.html,Most people play by the rules. Gavin and Liz aren't most people....Win at any cost. That's always been the mantra of sports agent Liz Darnell. When she carries things too far and risks losing her numb
A Walk to Remember,http://books.toscrape.com/media/cache/fe/a9/fea9278c15f5ad41f5d478196cf4132d.jpg,1,aead11697d14ea36,£56.43,4,Romance,http://books.toscrape.com/catalogue/a-walk-to-remember_312/index.html,"Every April, when the wind blows from the sea and mingles with the scent of lilacs, Landon Carter remembers his last year at Beaufort High. It was 1958, and Landon had already dated a girl or two. He "
The Purest Hook (Second Circle Tattoos #3),http://books.toscrape.com/media/cache/c2/9d/c29dbb9c163edb0e885f897063d619f3.jpg,1,969f6c7e86554814,£12.25,3,Romance,http://books.toscrape.com/catalogue/the-purest-hook-second-circle-tattoos-3_271/index.html,"Can a love built on secrets survive?Rugged, hot, and rock hard, Dred Zander is exactly the type of man that normally sends Pixie running. Not dreaming about running her hands down his washboard abs..."
The Obsession,http://books.toscrape.com/media/cache/a6/38/a63804d7adf6fb90b70b226702cb4f7b.jpg,1,ee441c8e027caa66,£45.43,3,Romance,http://books.toscrape.com/catalogue/the-obsession_268/index.html,The riveting new novel from the #1 New York Times bestselling author of The Liar.Naomi Bowes lost her innocence the night she followed her father into the woods. In freeing the girl trapped in the roo
Reservations for Two,http://books.toscrape.com/media/cache/7a/13/7a13d10c37d4b975145bfa493f69fbf0.jpg,3,ecdf73ee66c33b17,£11.10,3,Romance,http://books.toscrape.com/catalogue/reservations-for-two_211/index.html,"Widowers Maggie O’Brien and Carson Jennings are both on a journey to rediscover who they are. Maggie, an adventurous former pastor’s wife of thirty-nine years, hopes to find closure in the place she a"
Best of My Love (Fool's Gold #20),http://books.toscrape.com/media/cache/c1/0a/c10a83087db24c35f88555f2b8511e9e.jpg,2,67dea6c75d6a1075,£27.41,3,Romance,http://books.toscrape.com/catalogue/best-of-my-love-fools-gold-20_127/index.html,"An irresistible new love story from the #1 New York Times bestselling author of the Fool's Gold series, set in a town Library Journal calls ""so appealing, readers will want to start scoping out real e"
Where Lightning Strikes (Bleeding Stars #3),http://books.toscrape.com/media/cache/a3/50/a35037c93fbc48a1a62dc74c71f62779.jpg,3,def389ddfda6991b,£39.77,1,Romance,http://books.toscrape.com/catalogue/where-lightning-strikes-bleeding-stars-3_96/index.html,Do you know what it feels like right before lightning strikes? How you can feel the current running through your veins? The trembles of warning that ripple through the air? It was a thrill Tamar King 
This One Moment (Pushing Limits #1),http://books.toscrape.com/media/cache/bb/8b/bb8b7e644c005aba53d55240b54952ae.jpg,1,d6d98d3508c30f57,£48.71,1,Romance,http://books.toscrape.com/catalogue/this-one-moment-pushing-limits-1_88/index.html,"Fame, fortune, and stadiums full of screaming fans are right around the corner for the rock band at the heart of Stina Lindenblatt’s steamy, intense Pushing Limits series. But it’s an epic love affair"
"Rhythm, Chord & Malykhin",http://books.toscrape.com/media/cache/1e/c9/1ec952e4d14d37dc7b6d74fa07f1ea37.jpg,2,9efb397067eb7e8a,£28.34,1,Romance,http://books.toscrape.com/catalogue/rhythm-chord-malykhin_47/index.html,"Twenty-six-year-old Gaby Barreto might be a lot of things (loyal, sarcastic, one of the guys and a pain in the butt depending on which family member you ask), but dumb isn’t one of them. When her twin"
My Perfect Mistake (Over the Top #1),http://books.toscrape.com/media/cache/2e/fa/2efa13faabc899f61c2a181ab0de7ef8.jpg,2,fd78f89878479f56,£38.92,1,Romance,http://books.toscrape.com/catalogue/my-perfect-mistake-over-the-top-1_35/index.html,"What happens in Aspenis definitely not staying in Aspen. . .A girls’ trip to Aspen was exactly what Shay needed to forget about her toxic ex-boyfriend. She’s got her girls, pristine slopes for skiing,"
Listen to Me (Fusion #1),http://books.toscrape.com/media/cache/98/85/9885b87053dcd05803ef58e9817e935a.jpg,3,6e712ea24e77bd96,£58.99,1,Romance,http://books.toscrape.com/catalogue/listen-to-me-fusion-1_29/index.html,"In New York Times and USA Today bestselling author Kristen Proby’s brand new series, five best friends open a hot new restaurant, but one of them gets much more than she bargained for when a sexy form"
Imperfect Harmony,http://books.toscrape.com/media/cache/f1/49/f1498baf6cb055e0a9188d5e57c5f686.jpg,4,f28f7299d38c0932,£34.74,1,Romance,http://books.toscrape.com/catalogue/imperfect-harmony_26/index.html,"Imperfect harmony can still be beautiful…John Fletcher, a former musician, is stuck in limbo after losing his long-term partner two years ago. He’s shut himself off from everything that reminds him of"
Fighting Fate (Fighting #6),http://books.toscrape.com/media/cache/ba/a6/baa64eeda5e10952da4610f8efc1be76.jpg,3,6390772a3094939d,£39.24,1,Romance,http://books.toscrape.com/catalogue/fighting-fate-fighting-6_18/index.html,***BONUS CONTENT: The first two chapters of JB Salsbury's stand alone novel SPLIT included!Axelle’s broken.I live to hold her together.Killian McCreery only has two dreams . . .Fight for the UFL.And A
Deep Under (Walker Security #1),http://books.toscrape.com/media/cache/b6/bd/b6bd7cd6500f96e717c147deb8d89af2.jpg,5,0072b94dfa30608e,£47.09,1,Romance,http://books.toscrape.com/catalogue/deep-under-walker-security-1_15/index.html,"Alternate cover edition for 9781682302262Myla is beautiful, a dove with clipped wings, captive by the wolf, a vicious drug lord. One look into her eyes and Kyle could see the pain, the fear…the desper"
Charity's Cross (Charles Towne Belles #4),http://books.toscrape.com/media/cache/b6/42/b642b7415804929612c29d87656edea1.jpg,1,a96404cb928895f3,£41.24,1,Romance,http://books.toscrape.com/catalogue/charitys-cross-charles-towne-belles-4_12/index.html,"From the Winner of 2015's Inspirational Readers Choice Award for The Ransom comes a new romantic adventure ! Suspected of killing her husband, Charity Westcott flees on the first ship out of Portsmout"
Bounty (Colorado Mountain #7),http://books.toscrape.com/media/cache/7d/18/7d18f04705f25aa7659b2aa6153c1a4f.jpg,4,abc0b15f2c907ff0,£37.26,1,Romance,http://books.toscrape.com/catalogue/bounty-colorado-mountain-7_9/index.html,"Justice Lonesome has enjoyed a life of bounty. Even so, she’s inherited the curse of the Lonesome. A poet’s soul. Which means she’s still searching for something. Searching for peace. Searching for th"
I Had a Nice Time And Other Lies...: How to find love & sh*t like that,http://books.toscrape.com/media/cache/60/e9/60e9df360fec611b15a1bbb4c28aad22.jpg,4,fd8585283fc7d2d7,£57.36,15,Womens Fiction,http://books.toscrape.com/catalogue/i-had-a-nice-time-and-other-lies-how-to-find-love-sht-like-that_814/index.html,The New York Times bestselling authors of Nice Is Just a Place in France and creators of the online humor and advice phenomenon Betches.com and Instagram account @Betches explain the brutal truths of 
